"","hobo_stage","hobo_stage_int","stage","r_timestamp","power_q","radius","area","int_or_ext","mannings_q","best_q"
"931",0.621,0.6819507,0.9036667,2019-04-08 22:00:00,19.3223251960864,8.8573334,6.370850235,"extrapolated",3.14404202223124,3.00033262019787
"932",0.618,0.6789606,0.9006766,2019-04-08 22:10:00,18.4948726070891,8.8513532,6.34977003,"extrapolated",3.13222820026768,2.98851879823431
"933",0.625,0.6859375,0.9076535,2019-04-08 22:20:00,20.4788630039442,8.865307,6.398957175,"extrapolated",3.15980785701262,3.01609845497926
"934",0.618,0.6789606,0.9006766,2019-04-08 22:30:00,18.4948726070891,8.8513532,6.34977003,"extrapolated",3.13222820026768,2.98851879823431
"935",0.625,0.6859375,0.9076535,2019-04-08 22:40:00,20.4788630039442,8.865307,6.398957175,"extrapolated",3.15980785701262,3.01609845497926
"936",0.617,0.6779639,0.8996799,2019-04-08 22:50:00,18.2264170889931,8.8493598,6.342743295,"extrapolated",3.12829227049023,2.98458286845687
"937",0.623,0.6839441,0.9056601,2019-04-08 23:00:00,19.8928270135134,8.8613202,6.384903705,"extrapolated",3.1519229296677,3.00821352763434
"938",0.631,0.6919177,0.9136337,2019-04-08 23:10:00,22.3340947304111,8.8772674,6.441117585,"extrapolated",3.1834867499933,3.03977734795994
"939",0.623,0.6839441,0.9056601,2019-04-08 23:20:00,19.8928270135134,8.8613202,6.384903705,"extrapolated",3.1519229296677,3.00821352763434
"940",0.619,0.6799573,0.9016733,2019-04-08 23:30:00,18.7669786954526,8.8533466,6.356796765,"extrapolated",3.1361651355547,2.99245573352134
"941",0.625,0.6859375,0.9076535,2019-04-08 23:40:00,20.4788630039442,8.865307,6.398957175,"extrapolated",3.15980785701262,3.01609845497926
"942",0.614,0.6749738,0.8966898,2019-04-08 23:50:00,17.4425063522164,8.8433796,6.32166309,"extrapolated",3.11649051528181,2.97278111324844
"943",0.619,0.6799573,0.9016733,2019-04-09 00:00:00,18.7669786954526,8.8533466,6.356796765,"extrapolated",3.1361651355547,2.99245573352134
"944",0.616,0.6769672,0.8986832,2019-04-09 00:10:00,17.9615671282427,8.8473664,6.33571656,"extrapolated",3.12435734632899,2.98064794429563
"945",0.619,0.6799573,0.9016733,2019-04-09 00:20:00,18.7669786954526,8.8533466,6.356796765,"extrapolated",3.1361651355547,2.99245573352134
"946",0.619,0.6799573,0.9016733,2019-04-09 00:30:00,18.7669786954526,8.8533466,6.356796765,"extrapolated",3.1361651355547,2.99245573352134
"947",0.615,0.6759705,0.8976865,2019-04-09 00:40:00,17.7002782179685,8.845373,6.328689825,"extrapolated",3.12042342789062,2.97671402585725
"948",0.615,0.6759705,0.8976865,2019-04-09 00:50:00,17.7002782179685,8.845373,6.328689825,"extrapolated",3.12042342789062,2.97671402585725
"949",0.617,0.6779639,0.8996799,2019-04-09 01:00:00,18.2264170889931,8.8493598,6.342743295,"extrapolated",3.12829227049023,2.98458286845687
"950",0.621,0.6819507,0.9036667,2019-04-09 01:10:00,19.3223251960864,8.8573334,6.370850235,"extrapolated",3.14404202223124,3.00033262019787
"951",0.616,0.6769672,0.8986832,2019-04-09 01:20:00,17.9615671282427,8.8473664,6.33571656,"extrapolated",3.12435734632899,2.98064794429563
"952",0.616,0.6769672,0.8986832,2019-04-09 01:30:00,17.9615671282427,8.8473664,6.33571656,"extrapolated",3.12435734632899,2.98064794429563
"953",0.615,0.6759705,0.8976865,2019-04-09 01:40:00,17.7002782179685,8.845373,6.328689825,"extrapolated",3.12042342789062,2.97671402585725
"954",0.613,0.6739771,0.8956931,2019-04-09 01:50:00,17.1882080208565,8.8413862,6.314636355,"extrapolated",3.11255860860931,2.96884920657595
"955",0.615,0.6759705,0.8976865,2019-04-09 02:00:00,17.7002782179685,8.845373,6.328689825,"extrapolated",3.12042342789062,2.97671402585725
"956",0.608,0.6689936,0.8907096,2019-04-09 02:10:00,15.967330601291,8.8314192,6.27950268,"extrapolated",3.09291416803046,2.9492047659971
"957",0.607,0.6679969,0.8897129,2019-04-09 02:20:00,15.7329868998206,8.8294258,6.272475945,"extrapolated",3.08898829921979,2.94527889718642
"958",0.6,0.66102,0.882736,2019-04-09 02:30:00,14.1794959769705,8.815472,6.2232888,"extrapolated",3.0615354107154,2.91782600868204
"959",0.607,0.6679969,0.8897129,2019-04-09 02:40:00,15.7329868998206,8.8294258,6.272475945,"extrapolated",3.08898829921979,2.94527889718642
"960",0.607,0.6679969,0.8897129,2019-04-09 02:50:00,15.7329868998206,8.8294258,6.272475945,"extrapolated",3.08898829921979,2.94527889718642
"961",0.604,0.6650068,0.8867228,2019-04-09 03:00:00,15.0488919332573,8.8234456,6.25139574,"extrapolated",3.07721673332421,2.93350733129085
"962",0.604,0.6650068,0.8867228,2019-04-09 03:10:00,15.0488919332573,8.8234456,6.25139574,"extrapolated",3.07721673332421,2.93350733129085
"963",0.611,0.6719837,0.8936997,2019-04-09 03:20:00,16.6898603696923,8.8373994,6.300582885,"extrapolated",3.10469781350044,2.96098841146708
"964",0.607,0.6679969,0.8897129,2019-04-09 03:30:00,15.7329868998206,8.8294258,6.272475945,"extrapolated",3.08898829921979,2.94527889718642
"965",0.607,0.6679969,0.8897129,2019-04-09 03:40:00,15.7329868998206,8.8294258,6.272475945,"extrapolated",3.08898829921979,2.94527889718642
"966",0.604,0.6650068,0.8867228,2019-04-09 03:50:00,15.0488919332573,8.8234456,6.25139574,"extrapolated",3.07721673332421,2.93350733129085
"967",0.602,0.6630134,0.8847294,2019-04-09 04:00:00,14.6082171463182,8.8194588,6.23734227,"extrapolated",3.06937405757882,2.92566465554546
"968",0.597,0.6580299,0.8797459,2019-04-09 04:10:00,13.5581764791437,8.8094918,6.202208595,"extrapolated",3.04978499645201,2.90607559441865
"969",0.596,0.6570332,0.8787492,2019-04-09 04:20:00,13.356727890735,8.8074984,6.19518186,"extrapolated",3.04587020706895,2.90216080503559
"970",0.604,0.6650068,0.8867228,2019-04-09 04:30:00,15.0488919332573,8.8234456,6.25139574,"extrapolated",3.07721673332421,2.93350733129085
"971",0.593,0.6540431,0.8757591,2019-04-09 04:40:00,12.7688601589292,8.8015182,6.174101655,"extrapolated",3.03413188653888,2.89042248450551
"972",0.596,0.6570332,0.8787492,2019-04-09 04:50:00,13.356727890735,8.8074984,6.19518186,"extrapolated",3.04587020706895,2.90216080503559
"973",0.59,0.651053,0.872769,2019-04-09 05:00:00,12.2049871438957,8.795538,6.15302145,"extrapolated",3.02240263969707,2.8786932376637
"974",0.593,0.6540431,0.8757591,2019-04-09 05:10:00,12.7688601589292,8.8015182,6.174101655,"extrapolated",3.03413188653888,2.89042248450551
"975",0.59,0.651053,0.872769,2019-04-09 05:20:00,12.2049871438957,8.795538,6.15302145,"extrapolated",3.02240263969707,2.8786932376637
"976",0.584,0.6450728,0.8667888,2019-04-09 05:30:00,11.1456475852402,8.7835776,6.11086104,"extrapolated",2.99897137871375,2.85526197668038
"977",0.582,0.6430794,0.8647954,2019-04-09 05:40:00,10.8118701492116,8.7795908,6.09680757,"extrapolated",2.9911690304988,2.84745962846543
"978",0.587,0.6480629,0.8697789,2019-04-09 05:50:00,11.6642066764916,8.7895578,6.131941245,"extrapolated",3.01068246945155,2.86697306741818
"979",0.586,0.6470662,0.8687822,2019-04-09 06:00:00,11.4889267508129,8.7875644,6.12491451,"extrapolated",3.00677776356088,2.86306836152752
"980",0.591,0.6520497,0.8737657,2019-04-09 06:10:00,12.3903350725987,8.7975314,6.160048185,"extrapolated",3.02631138027731,2.88260197824395
"981",0.59,0.651053,0.872769,2019-04-09 06:20:00,12.2049871438957,8.795538,6.15302145,"extrapolated",3.02240263969707,2.8786932376637
"982",0.584,0.6450728,0.8667888,2019-04-09 06:30:00,11.1456475852402,8.7835776,6.11086104,"extrapolated",2.99897137871375,2.85526197668038
"983",0.584,0.6450728,0.8667888,2019-04-09 06:40:00,11.1456475852402,8.7835776,6.11086104,"extrapolated",2.99897137871375,2.85526197668038
"984",0.579,0.6400893,0.8618053,2019-04-09 06:50:00,10.3284918963161,8.7736106,6.075727365,"extrapolated",2.979473078753,2.83576367671964
"985",0.583,0.6440761,0.8657921,2019-04-09 07:00:00,10.977586409547,8.7815842,6.103834305,"extrapolated",2.99506969997323,2.85136029793987
"986",0.579,0.6400893,0.8618053,2019-04-09 07:10:00,10.3284918963161,8.7736106,6.075727365,"extrapolated",2.979473078753,2.83576367671964
