,hobo_stage,hobo_stage_int,stage,r_timestamp,power_q,radius,area,int_or_ext,mannings_q,best_q,source
9056,0.329,0.3909143,0.6126303,7/15/19 2:00,0.113981611,8.2752606,4.319043615,interpolated,2.037031104,0.113981611,measured
9057,0.329,0.3909143,0.6126303,7/15/19 2:15,0.113981611,8.2752606,4.319043615,interpolated,2.037031104,0.113981611,measured
9058,0.33,0.391911,0.613627,7/15/19 2:30,0.116454893,8.277254,4.32607035,interpolated,2.040672838,0.116454893,measured
9059,0.33,0.391911,0.613627,7/15/19 2:45,0.116454893,8.277254,4.32607035,interpolated,2.040672838,0.116454893,measured
9060,0.331,0.3929077,0.6146237,7/15/19 3:00,0.118977698,8.2792474,4.333097085,interpolated,2.044315609,0.118977698,measured
9061,0.329,0.3909143,0.6126303,7/15/19 3:15,0.113981611,8.2752606,4.319043615,interpolated,2.037031104,0.113981611,measured
9062,0.329,0.3909143,0.6126303,7/15/19 3:30,0.113981611,8.2752606,4.319043615,interpolated,2.037031104,0.113981611,measured
9063,0.328,0.3899176,0.6116336,7/15/19 3:45,0.111556957,8.2732672,4.31201688,interpolated,2.033390409,0.111556957,measured
9064,0.328,0.3899176,0.6116336,7/15/19 4:00,0.111556957,8.2732672,4.31201688,interpolated,2.033390409,0.111556957,measured
9065,0.328,0.3899176,0.6116336,7/15/19 4:15,0.111556957,8.2732672,4.31201688,interpolated,2.033390409,0.111556957,measured
9066,0.33,0.391911,0.613627,7/15/19 4:30,0.116454893,8.277254,4.32607035,interpolated,2.040672838,0.116454893,measured
9067,0.327,0.3889209,0.6106369,7/15/19 4:45,0.109180052,8.2712738,4.304990145,interpolated,2.029750753,0.109180052,measured
9068,0.329,0.3909143,0.6126303,7/15/19 5:00,0.113981611,8.2752606,4.319043615,interpolated,2.037031104,0.113981611,measured
9069,0.329,0.3909143,0.6126303,7/15/19 5:15,0.113981611,8.2752606,4.319043615,interpolated,2.037031104,0.113981611,measured
9070,0.328,0.3899176,0.6116336,7/15/19 5:30,0.111556957,8.2732672,4.31201688,interpolated,2.033390409,0.111556957,measured
9071,0.33,0.391911,0.613627,7/15/19 5:45,0.116454893,8.277254,4.32607035,interpolated,2.040672838,0.116454893,measured
9072,0.33,0.391911,0.613627,7/15/19 6:00,0.116454893,8.277254,4.32607035,interpolated,2.040672838,0.116454893,measured
9073,0.329,0.3909143,0.6126303,7/15/19 6:15,0.113981611,8.2752606,4.319043615,interpolated,2.037031104,0.113981611,measured
9074,0.331,0.3929077,0.6146237,7/15/19 6:30,0.118977698,8.2792474,4.333097085,interpolated,2.044315609,0.118977698,measured
9075,0.328,0.3899176,0.6116336,7/15/19 6:45,0.111556957,8.2732672,4.31201688,interpolated,2.033390409,0.111556957,measured
9076,0.329,0.3909143,0.6126303,7/15/19 7:00,0.113981611,8.2752606,4.319043615,interpolated,2.037031104,0.113981611,measured
9077,0.327,0.3889209,0.6106369,7/15/19 7:15,0.109180052,8.2712738,4.304990145,interpolated,2.029750753,0.109180052,measured
9078,0.326,0.3879242,0.6096402,7/15/19 7:30,0.106850032,8.2692804,4.29796341,interpolated,2.026112134,0.106850032,measured
9079,0.326,0.3879242,0.6096402,7/15/19 7:45,0.106850032,8.2692804,4.29796341,interpolated,2.026112134,0.106850032,measured
9080,0.327,0.3889209,0.6106369,7/15/19 8:00,0.109180052,8.2712738,4.304990145,interpolated,2.029750753,0.109180052,measured
9081,0.325,0.3869275,0.6086435,7/15/19 8:15,0.104566047,8.267287,4.290936675,interpolated,2.022474554,0.104566047,measured
9082,0.326,0.3879242,0.6096402,7/15/19 8:30,0.106850032,8.2692804,4.29796341,interpolated,2.026112134,0.106850032,measured
9083,0.323,0.3849341,0.6066501,7/15/19 8:45,0.100132846,8.2633002,4.276883205,interpolated,2.015202511,0.100132846,measured
9084,0.325,0.3869275,0.6086435,7/15/19 9:00,0.104566047,8.267287,4.290936675,interpolated,2.022474554,0.104566047,measured
9085,0.322,0.3839374,0.6056534,7/15/19 9:15,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9086,0.325,0.3869275,0.6086435,7/15/19 9:30,0.104566047,8.267287,4.290936675,interpolated,2.022474554,0.104566047,measured
9087,0.322,0.3839374,0.6056534,7/15/19 9:45,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9088,0.324,0.3859308,0.6076468,7/15/19 10:00,0.102327259,8.2652936,4.28390994,interpolated,2.018838013,0.102327259,measured
9089,0.319,0.3809473,0.6026633,7/15/19 10:15,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9090,0.316,0.3779572,0.5996732,7/15/19 10:30,0.085948197,8.2493464,4.22769606,interpolated,1.989783089,0.085948197,measured
9091,0.315,0.3769605,0.5986765,7/15/19 10:45,0.084080775,8.247353,4.220669325,interpolated,1.986155901,0.084080775,measured
9092,0.315,0.3769605,0.5986765,7/15/19 11:00,0.084080775,8.247353,4.220669325,interpolated,1.986155901,0.084080775,measured
9093,0.314,0.3759638,0.5976798,7/15/19 11:15,0.082250916,8.2453596,4.21364259,interpolated,1.982529753,0.082250916,measured
9094,0.313,0.3749671,0.5966831,7/15/19 11:30,0.080457925,8.2433662,4.206615855,interpolated,1.978904645,0.080457925,measured
9095,0.313,0.3749671,0.5966831,7/15/19 11:45,0.080457925,8.2433662,4.206615855,interpolated,1.978904645,0.080457925,measured
9096,0.315,0.3769605,0.5986765,7/15/19 12:00,0.084080775,8.247353,4.220669325,interpolated,1.986155901,0.084080775,measured
9097,0.314,0.3759638,0.5976798,7/15/19 12:15,0.082250916,8.2453596,4.21364259,interpolated,1.982529753,0.082250916,measured
9098,0.314,0.3759638,0.5976798,7/15/19 12:30,0.082250916,8.2453596,4.21364259,interpolated,1.982529753,0.082250916,measured
9099,0.317,0.3789539,0.6006699,7/15/19 12:45,0.08785389,8.2513398,4.234722795,interpolated,1.993411317,0.08785389,measured
9100,0.315,0.3769605,0.5986765,7/15/19 13:00,0.084080775,8.247353,4.220669325,interpolated,1.986155901,0.084080775,measured
9101,0.314,0.3759638,0.5976798,7/15/19 13:15,0.082250916,8.2453596,4.21364259,interpolated,1.982529753,0.082250916,measured
9102,0.317,0.3789539,0.6006699,7/15/19 13:30,0.08785389,8.2513398,4.234722795,interpolated,1.993411317,0.08785389,measured
9103,0.318,0.3799506,0.6016666,7/15/19 13:45,0.089798572,8.2533332,4.24174953,interpolated,1.997040584,0.089798572,measured
9104,0.322,0.3839374,0.6056534,7/15/19 14:00,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9105,0.322,0.3839374,0.6056534,7/15/19 14:15,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9106,0.322,0.3839374,0.6056534,7/15/19 14:30,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9107,0.322,0.3839374,0.6056534,7/15/19 14:45,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9108,0.323,0.3849341,0.6066501,7/15/19 15:00,0.100132846,8.2633002,4.276883205,interpolated,2.015202511,0.100132846,measured
9109,0.324,0.3859308,0.6076468,7/15/19 15:15,0.102327259,8.2652936,4.28390994,interpolated,2.018838013,0.102327259,measured
9110,0.323,0.3849341,0.6066501,7/15/19 15:30,0.100132846,8.2633002,4.276883205,interpolated,2.015202511,0.100132846,measured
9111,0.322,0.3839374,0.6056534,7/15/19 15:45,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9112,0.323,0.3849341,0.6066501,7/15/19 16:00,0.100132846,8.2633002,4.276883205,interpolated,2.015202511,0.100132846,measured
9113,0.319,0.3809473,0.6026633,7/15/19 16:15,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9114,0.319,0.3809473,0.6026633,7/15/19 16:30,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9115,0.317,0.3789539,0.6006699,7/15/19 16:45,0.08785389,8.2513398,4.234722795,interpolated,1.993411317,0.08785389,measured
9116,0.319,0.3809473,0.6026633,7/15/19 17:00,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9117,0.32,0.381944,0.60366,7/15/19 17:15,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9118,0.319,0.3809473,0.6026633,7/15/19 17:30,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9119,0.319,0.3809473,0.6026633,7/15/19 17:45,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9120,0.319,0.3809473,0.6026633,7/15/19 18:00,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9121,0.317,0.3789539,0.6006699,7/15/19 18:15,0.08785389,8.2513398,4.234722795,interpolated,1.993411317,0.08785389,measured
9122,0.319,0.3809473,0.6026633,7/15/19 18:30,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9123,0.32,0.381944,0.60366,7/15/19 18:45,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9124,0.321,0.3829407,0.6046567,7/15/19 19:00,0.095873925,8.2593134,4.262829735,interpolated,2.007934623,0.095873925,measured
9125,0.32,0.381944,0.60366,7/15/19 19:15,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9126,0.319,0.3809473,0.6026633,7/15/19 19:30,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9127,0.321,0.3829407,0.6046567,7/15/19 19:45,0.095873925,8.2593134,4.262829735,interpolated,2.007934623,0.095873925,measured
9128,0.32,0.381944,0.60366,7/15/19 20:00,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9129,0.32,0.381944,0.60366,7/15/19 20:15,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9130,0.318,0.3799506,0.6016666,7/15/19 20:30,0.089798572,8.2533332,4.24174953,interpolated,1.997040584,0.089798572,measured
9131,0.32,0.381944,0.60366,7/15/19 20:45,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9132,0.321,0.3829407,0.6046567,7/15/19 21:00,0.095873925,8.2593134,4.262829735,interpolated,2.007934623,0.095873925,measured
9133,0.322,0.3839374,0.6056534,7/15/19 21:15,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9134,0.319,0.3809473,0.6026633,7/15/19 21:30,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9135,0.322,0.3839374,0.6056534,7/15/19 21:45,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9136,0.321,0.3829407,0.6046567,7/15/19 22:00,0.095873925,8.2593134,4.262829735,interpolated,2.007934623,0.095873925,measured
9137,0.322,0.3839374,0.6056534,7/15/19 22:15,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9138,0.319,0.3809473,0.6026633,7/15/19 22:30,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9139,0.322,0.3839374,0.6056534,7/15/19 22:45,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9140,0.32,0.381944,0.60366,7/15/19 23:00,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9141,0.32,0.381944,0.60366,7/15/19 23:15,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9142,0.32,0.381944,0.60366,7/15/19 23:30,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9143,0.32,0.381944,0.60366,7/15/19 23:45,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9144,0.321,0.3829407,0.6046567,7/16/19 0:00,0.095873925,8.2593134,4.262829735,interpolated,2.007934623,0.095873925,measured
9145,0.32,0.381944,0.60366,7/16/19 0:15,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9146,0.32,0.381944,0.60366,7/16/19 0:30,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9147,0.32,0.381944,0.60366,7/16/19 0:45,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9148,0.318,0.3799506,0.6016666,7/16/19 1:00,0.089798572,8.2533332,4.24174953,interpolated,1.997040584,0.089798572,measured
9149,0.32,0.381944,0.60366,7/16/19 1:15,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9150,0.32,0.381944,0.60366,7/16/19 1:30,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9151,0.319,0.3809473,0.6026633,7/16/19 1:45,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9152,0.322,0.3839374,0.6056534,7/16/19 2:00,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9153,0.32,0.381944,0.60366,7/16/19 2:15,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9154,0.32,0.381944,0.60366,7/16/19 2:30,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9155,0.319,0.3809473,0.6026633,7/16/19 2:45,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9156,0.321,0.3829407,0.6046567,7/16/19 3:00,0.095873925,8.2593134,4.262829735,interpolated,2.007934623,0.095873925,measured
9157,0.32,0.381944,0.60366,7/16/19 3:15,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9158,0.322,0.3839374,0.6056534,7/16/19 3:30,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9159,0.32,0.381944,0.60366,7/16/19 3:45,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9160,0.323,0.3849341,0.6066501,7/16/19 4:00,0.100132846,8.2633002,4.276883205,interpolated,2.015202511,0.100132846,measured
9161,0.323,0.3849341,0.6066501,7/16/19 4:15,0.100132846,8.2633002,4.276883205,interpolated,2.015202511,0.100132846,measured
9162,0.323,0.3849341,0.6066501,7/16/19 4:30,0.100132846,8.2633002,4.276883205,interpolated,2.015202511,0.100132846,measured
9163,0.322,0.3839374,0.6056534,7/16/19 4:45,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9164,0.323,0.3849341,0.6066501,7/16/19 5:00,0.100132846,8.2633002,4.276883205,interpolated,2.015202511,0.100132846,measured
9165,0.321,0.3829407,0.6046567,7/16/19 5:15,0.095873925,8.2593134,4.262829735,interpolated,2.007934623,0.095873925,measured
9166,0.326,0.3879242,0.6096402,7/16/19 5:30,0.106850032,8.2692804,4.29796341,interpolated,2.026112134,0.106850032,measured
9167,0.321,0.3829407,0.6046567,7/16/19 5:45,0.095873925,8.2593134,4.262829735,interpolated,2.007934623,0.095873925,measured
9168,0.322,0.3839374,0.6056534,7/16/19 6:00,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9169,0.324,0.3859308,0.6076468,7/16/19 6:15,0.102327259,8.2652936,4.28390994,interpolated,2.018838013,0.102327259,measured
9170,0.324,0.3859308,0.6076468,7/16/19 6:30,0.102327259,8.2652936,4.28390994,interpolated,2.018838013,0.102327259,measured
9171,0.324,0.3859308,0.6076468,7/16/19 6:45,0.102327259,8.2652936,4.28390994,interpolated,2.018838013,0.102327259,measured
9172,0.321,0.3829407,0.6046567,7/16/19 7:00,0.095873925,8.2593134,4.262829735,interpolated,2.007934623,0.095873925,measured
9173,0.322,0.3839374,0.6056534,7/16/19 7:15,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9174,0.323,0.3849341,0.6066501,7/16/19 7:30,0.100132846,8.2633002,4.276883205,interpolated,2.015202511,0.100132846,measured
9175,0.322,0.3839374,0.6056534,7/16/19 7:45,0.097982,8.2613068,4.26985647,interpolated,2.011568047,0.097982,measured
9176,0.321,0.3829407,0.6046567,7/16/19 8:00,0.095873925,8.2593134,4.262829735,interpolated,2.007934623,0.095873925,measured
9177,0.32,0.381944,0.60366,7/16/19 8:15,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9178,0.32,0.381944,0.60366,7/16/19 8:30,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9179,0.32,0.381944,0.60366,7/16/19 8:45,0.09380784,8.25732,4.255803,interpolated,2.004302237,0.09380784,measured
9180,0.318,0.3799506,0.6016666,7/16/19 9:00,0.089798572,8.2533332,4.24174953,interpolated,1.997040584,0.089798572,measured
9181,0.319,0.3809473,0.6026633,7/16/19 9:15,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9182,0.317,0.3789539,0.6006699,7/16/19 9:30,0.08785389,8.2513398,4.234722795,interpolated,1.993411317,0.08785389,measured
9183,0.316,0.3779572,0.5996732,7/16/19 9:45,0.085948197,8.2493464,4.22769606,interpolated,1.989783089,0.085948197,measured
9184,0.317,0.3789539,0.6006699,7/16/19 10:00,0.08785389,8.2513398,4.234722795,interpolated,1.993411317,0.08785389,measured
9185,0.311,0.3729737,0.5946897,7/16/19 10:15,0.076979829,8.2393794,4.192562385,interpolated,1.971657548,0.076979829,measured
9186,0.307,0.3689869,0.5907029,7/16/19 10:30,0.070436768,8.2314058,4.164455445,interpolated,1.957175841,0.070436768,measured
9187,0.308,0.3699836,0.5916996,7/16/19 10:45,0.072022494,8.2333992,4.17148218,interpolated,1.960794707,0.072022494,measured
9188,0.308,0.3699836,0.5916996,7/16/19 11:00,0.072022494,8.2333992,4.17148218,interpolated,1.960794707,0.072022494,measured
9189,0.31,0.371977,0.593693,7/16/19 11:15,0.075293392,8.237386,4.18553565,interpolated,1.968035561,0.075293392,measured
9190,0.31,0.371977,0.593693,7/16/19 11:30,0.075293392,8.237386,4.18553565,interpolated,1.968035561,0.075293392,measured
9191,0.314,0.3759638,0.5976798,7/16/19 11:45,0.082250916,8.2453596,4.21364259,interpolated,1.982529753,0.082250916,measured
9192,0.315,0.3769605,0.5986765,7/16/19 12:00,0.084080775,8.247353,4.220669325,interpolated,1.986155901,0.084080775,measured
9193,0.316,0.3779572,0.5996732,7/16/19 12:15,0.085948197,8.2493464,4.22769606,interpolated,1.989783089,0.085948197,measured
9194,0.318,0.3799506,0.6016666,7/16/19 12:30,0.089798572,8.2533332,4.24174953,interpolated,1.997040584,0.089798572,measured
9195,0.319,0.3809473,0.6026633,7/16/19 12:45,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9196,0.319,0.3809473,0.6026633,7/16/19 13:00,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9197,0.319,0.3809473,0.6026633,7/16/19 13:15,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9198,0.319,0.3809473,0.6026633,7/16/19 13:30,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9199,0.318,0.3799506,0.6016666,7/16/19 13:45,0.089798572,8.2533332,4.24174953,interpolated,1.997040584,0.089798572,measured
9200,0.319,0.3809473,0.6026633,7/16/19 14:00,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9201,0.319,0.3809473,0.6026633,7/16/19 14:15,0.091782974,8.2553266,4.248776265,interpolated,2.000670891,0.091782974,measured
9202,0.318,0.3799506,0.6016666,7/16/19 14:30,0.089798572,8.2533332,4.24174953,interpolated,1.997040584,0.089798572,measured
9203,0.318,0.3799506,0.6016666,7/16/19 14:45,0.089798572,8.2533332,4.24174953,interpolated,1.997040584,0.089798572,measured
9204,0.318,0.3799506,0.6016666,7/16/19 15:00,0.089798572,8.2533332,4.24174953,interpolated,1.997040584,0.089798572,measured
9205,0.316,0.3779572,0.5996732,7/16/19 15:15,0.085948197,8.2493464,4.22769606,interpolated,1.989783089,0.085948197,measured
9206,0.316,0.3779572,0.5996732,7/16/19 15:30,0.085948197,8.2493464,4.22769606,interpolated,1.989783089,0.085948197,measured
9207,0.313,0.3749671,0.5966831,7/16/19 15:45,0.080457925,8.2433662,4.206615855,interpolated,1.978904645,0.080457925,measured
9208,0.313,0.3749671,0.5966831,7/16/19 16:00,0.080457925,8.2433662,4.206615855,interpolated,1.978904645,0.080457925,measured
9209,0.314,0.3759638,0.5976798,7/16/19 16:15,0.082250916,8.2453596,4.21364259,interpolated,1.982529753,0.082250916,measured
9210,0.316,0.3779572,0.5996732,7/16/19 16:30,0.085948197,8.2493464,4.22769606,interpolated,1.989783089,0.085948197,measured
9211,0.31,0.371977,0.593693,7/16/19 16:45,0.075293392,8.237386,4.18553565,interpolated,1.968035561,0.075293392,measured
9212,0.313,0.3749671,0.5966831,7/16/19 17:00,0.080457925,8.2433662,4.206615855,interpolated,1.978904645,0.080457925,measured
9213,0.313,0.3749671,0.5966831,7/16/19 17:15,0.080457925,8.2433662,4.206615855,interpolated,1.978904645,0.080457925,measured
