"","hobo_stage","r_timestamp","offset","hobo_stage_int","corr_stage","HF_best_q"
"325",0.609,2019-03-25 21:00:00,0.1597,0.719537,0.559837,2.56640588104655
"326",0.605,2019-03-25 21:15:00,0.1597,0.716365,0.556665,2.53310750768279
"327",0.606,2019-03-25 21:30:00,0.1597,0.717158,0.557458,2.54140907362926
"328",0.604,2019-03-25 21:45:00,0.1597,0.715572,0.555872,2.52482128247489
"329",0.603,2019-03-25 22:00:00,0.1597,0.714779,0.555079,2.51655039148114
"330",0.604,2019-03-25 22:15:00,0.1597,0.715572,0.555872,2.52482128247489
"331",0.6,2019-03-25 22:30:00,0.1597,0.7124,0.5527,2.49182965844255
"332",0.599,2019-03-25 22:45:00,0.1597,0.711607,0.551907,2.48362003893034
"333",0.6,2019-03-25 23:00:00,0.1597,0.7124,0.5527,2.49182965844255
"334",0.601,2019-03-25 23:15:00,0.1597,0.713193,0.553493,2.50005458600575
"335",0.6,2019-03-25 23:30:00,0.1597,0.7124,0.5527,2.49182965844255
"336",0.596,2019-03-25 23:45:00,0.1597,0.709228,0.549528,2.45908296309417
"337",0.595,2019-03-26 00:00:00,0.1597,0.708435,0.548735,2.4509345101473
"338",0.6,2019-03-26 00:15:00,0.1597,0.7124,0.5527,2.49182965844255
"339",0.596,2019-03-26 00:30:00,0.1597,0.709228,0.549528,2.45908296309417
"340",0.6,2019-03-26 00:45:00,0.1597,0.7124,0.5527,2.49182965844255
"341",0.599,2019-03-26 01:00:00,0.1597,0.711607,0.551907,2.48362003893034
"342",0.597,2019-03-26 01:15:00,0.1597,0.710021,0.550321,2.46724669782332
"343",0.597,2019-03-26 01:30:00,0.1597,0.710021,0.550321,2.46724669782332
"344",0.591,2019-03-26 01:45:00,0.1597,0.705263,0.545563,2.41849338440641
"345",0.593,2019-03-26 02:00:00,0.1597,0.706849,0.547149,2.43468342325853
"346",0.596,2019-03-26 02:15:00,0.1597,0.709228,0.549528,2.45908296309417
"347",0.59,2019-03-26 02:30:00,0.1597,0.70447,0.54477,2.41042124148018
"348",0.588,2019-03-26 02:45:00,0.1597,0.702884,0.543184,2.39432267554061
"349",0.585,2019-03-26 03:00:00,0.1597,0.700505,0.540805,2.37028902694995
"350",0.585,2019-03-26 03:15:00,0.1597,0.700505,0.540805,2.37028902694995
"351",0.582,2019-03-26 03:30:00,0.1597,0.698126,0.538426,2.34639225923242
"352",0.58,2019-03-26 03:45:00,0.1597,0.69654,0.53684,2.3305370368391
"353",0.578,2019-03-26 04:00:00,0.1597,0.694954,0.535254,2.31474251696196
"354",0.576,2019-03-26 04:15:00,0.1597,0.693368,0.533668,2.29900864603183
"355",0.572,2019-03-26 04:30:00,0.1597,0.690196,0.530496,2.26772263617797
"356",0.57,2019-03-26 04:45:00,0.1597,0.68861,0.52891,2.25217038955624
"357",0.568,2019-03-26 05:00:00,0.1597,0.687024,0.527324,2.23667857648439
"358",0.569,2019-03-26 05:15:00,0.1597,0.687817,0.528117,2.24441693220717
"359",0.568,2019-03-26 05:30:00,0.1597,0.687024,0.527324,2.23667857648439
"360",0.566,2019-03-26 05:45:00,0.1597,0.685438,0.525738,2.22124714283014
"361",0.567,2019-03-26 06:00:00,0.1597,0.686231,0.526531,2.22895531561779
"362",0.564,2019-03-26 06:15:00,0.1597,0.683852,0.524152,2.20587603434689
"363",0.566,2019-03-26 06:30:00,0.1597,0.685438,0.525738,2.22124714283014
"364",0.564,2019-03-26 06:45:00,0.1597,0.683852,0.524152,2.20587603434689
"365",0.567,2019-03-26 07:00:00,0.1597,0.686231,0.526531,2.22895531561779
"366",0.57,2019-03-26 07:15:00,0.1597,0.68861,0.52891,2.25217038955624
"367",0.573,2019-03-26 07:30:00,0.1597,0.690989,0.531289,2.27552143895524
"368",0.573,2019-03-26 07:45:00,0.1597,0.690989,0.531289,2.27552143895524
"369",0.577,2019-03-26 08:00:00,0.1597,0.694161,0.534461,2.30686800373094
"370",0.579,2019-03-26 08:15:00,0.1597,0.695747,0.536047,2.32263219243147
"371",0.579,2019-03-26 08:30:00,0.1597,0.695747,0.536047,2.32263219243147
"372",0.584,2019-03-26 08:45:00,0.1597,0.699712,0.540012,2.36230823760016
"373",0.587,2019-03-26 09:00:00,0.1597,0.702091,0.542391,2.38629623927226
"374",0.593,2019-03-26 09:15:00,0.1597,0.706849,0.547149,2.43468342325853
"375",0.594,2019-03-26 09:30:00,0.1597,0.707642,0.547942,2.44280133239891
"376",0.599,2019-03-26 09:45:00,0.1597,0.711607,0.551907,2.48362003893034
"377",0.604,2019-03-26 10:00:00,0.1597,0.715572,0.555872,2.52482128247489
"378",0.604,2019-03-26 10:15:00,0.1597,0.715572,0.555872,2.52482128247489
"379",0.612,2019-03-26 10:30:00,0.1597,0.721916,0.562216,2.591540989366
"380",0.615,2019-03-26 10:45:00,0.1597,0.724295,0.564595,2.61681457369772
"381",0.619,2019-03-26 11:00:00,0.1597,0.727467,0.567767,2.65072839495821
"382",0.632,2019-03-26 11:15:00,0.1597,0.737776,0.578076,2.76265560850246
"383",0.649,2019-03-26 11:30:00,0.1597,0.751257,0.591557,2.91298028694379
"384",0.568,2019-03-26 11:45:00,0.1597,0.687024,0.527324,2.23667857648439
"385",0.598,2019-03-26 12:00:00,0.1597,0.710814,0.551114,2.47542572091188
"386",0.595,2019-03-26 12:15:00,0.1597,0.708435,0.548735,2.4509345101473
"387",0.565,2019-03-26 12:30:00,0.1597,0.684645,0.524945,2.21355405133703
"388",0.56,2019-03-26 12:45:00,0.1597,0.68068,0.52098,2.17531457533167
"389",0.561,2019-03-26 13:00:00,0.1597,0.681473,0.521773,2.18293236237018
"390",0.568,2019-03-26 13:15:00,0.1597,0.687024,0.527324,2.23667857648439
"391",0.571,2019-03-26 13:30:00,0.1597,0.689403,0.529703,2.25993895529456
"392",0.576,2019-03-26 13:45:00,0.1597,0.693368,0.533668,2.29900864603183
"393",0.58,2019-03-26 14:00:00,0.1597,0.69654,0.53684,2.3305370368391
"394",0.586,2019-03-26 14:15:00,0.1597,0.701298,0.541598,2.3782850252902
"395",0.593,2019-03-26 14:30:00,0.1597,0.706849,0.547149,2.43468342325853
"396",0.594,2019-03-26 14:45:00,0.1597,0.707642,0.547942,2.44280133239891
"397",0.603,2019-03-26 15:00:00,0.1597,0.714779,0.555079,2.51655039148114
"398",0.602,2019-03-26 15:15:00,0.1597,0.713986,0.554286,2.50829482817059
"399",0.606,2019-03-26 15:30:00,0.1597,0.717158,0.557458,2.54140907362926
"400",0.606,2019-03-26 15:45:00,0.1597,0.717158,0.557458,2.54140907362926
"401",0.606,2019-03-26 16:00:00,0.1597,0.717158,0.557458,2.54140907362926
"402",0.602,2019-03-26 16:15:00,0.1597,0.713986,0.554286,2.50829482817059
"403",0.605,2019-03-26 16:30:00,0.1597,0.716365,0.556665,2.53310750768279
"404",0.602,2019-03-26 16:45:00,0.1597,0.713986,0.554286,2.50829482817059
"405",0.608,2019-03-26 17:00:00,0.1597,0.718744,0.559044,2.55805825380299
"406",0.602,2019-03-26 17:15:00,0.1597,0.713986,0.554286,2.50829482817059
"407",0.603,2019-03-26 17:30:00,0.1597,0.714779,0.555079,2.51655039148114
"408",0.599,2019-03-26 17:45:00,0.1597,0.711607,0.551907,2.48362003893034
"409",0.595,2019-03-26 18:00:00,0.1597,0.708435,0.548735,2.4509345101473
"410",0.596,2019-03-26 18:15:00,0.1597,0.709228,0.549528,2.45908296309417
"411",0.595,2019-03-26 18:30:00,0.1597,0.708435,0.548735,2.4509345101473
"412",0.593,2019-03-26 18:45:00,0.1597,0.706849,0.547149,2.43468342325853
"413",0.587,2019-03-26 19:00:00,0.1597,0.702091,0.542391,2.38629623927226
"414",0.584,2019-03-26 19:15:00,0.1597,0.699712,0.540012,2.36230823760016
"415",0.582,2019-03-26 19:30:00,0.1597,0.698126,0.538426,2.34639225923242
"416",0.579,2019-03-26 19:45:00,0.1597,0.695747,0.536047,2.32263219243147
"417",0.579,2019-03-26 20:00:00,0.1597,0.695747,0.536047,2.32263219243147
"418",0.581,2019-03-26 20:15:00,0.1597,0.697333,0.537633,2.3384570568775
"419",0.574,2019-03-26 20:30:00,0.1597,0.691782,0.532082,2.28333537036806
"420",0.572,2019-03-26 20:45:00,0.1597,0.690196,0.530496,2.26772263617797
"421",0.568,2019-03-26 21:00:00,0.1597,0.687024,0.527324,2.23667857648439
"422",0.564,2019-03-26 21:15:00,0.1597,0.683852,0.524152,2.20587603434689
"423",0.566,2019-03-26 21:30:00,0.1597,0.685438,0.525738,2.22124714283014
"424",0.569,2019-03-26 21:45:00,0.1597,0.687817,0.528117,2.24441693220717
"425",0.567,2019-03-26 22:00:00,0.1597,0.686231,0.526531,2.22895531561779
"426",0.561,2019-03-26 22:15:00,0.1597,0.681473,0.521773,2.18293236237018
"427",0.561,2019-03-26 22:30:00,0.1597,0.681473,0.521773,2.18293236237018
"428",0.561,2019-03-26 22:45:00,0.1597,0.681473,0.521773,2.18293236237018
"429",0.562,2019-03-26 23:00:00,0.1597,0.682266,0.522566,2.19056519667309
"430",0.559,2019-03-26 23:15:00,0.1597,0.679887,0.520187,2.16771182872978
"431",0.558,2019-03-26 23:30:00,0.1597,0.679094,0.519394,2.16012411572944
"432",0.558,2019-03-26 23:45:00,0.1597,0.679094,0.519394,2.16012411572944
"433",0.56,2019-03-27 00:00:00,0.1597,0.68068,0.52098,2.17531457533167
"434",0.559,2019-03-27 00:15:00,0.1597,0.679887,0.520187,2.16771182872978
"435",0.553,2019-03-27 00:30:00,0.1597,0.675129,0.515429,2.12241081500992
"436",0.559,2019-03-27 00:45:00,0.1597,0.679887,0.520187,2.16771182872978
"437",0.556,2019-03-27 01:00:00,0.1597,0.677508,0.517808,2.14499376315644
"438",0.557,2019-03-27 01:15:00,0.1597,0.678301,0.518601,2.15255142948823
"439",0.554,2019-03-27 01:30:00,0.1597,0.675922,0.516222,2.12992346278543
"440",0.556,2019-03-27 01:45:00,0.1597,0.677508,0.517808,2.14499376315644
"441",0.554,2019-03-27 02:00:00,0.1597,0.675922,0.516222,2.12992346278543
"442",0.557,2019-03-27 02:15:00,0.1597,0.678301,0.518601,2.15255142948823
"443",0.555,2019-03-27 02:30:00,0.1597,0.676715,0.517015,2.13745110987699
"444",0.555,2019-03-27 02:45:00,0.1597,0.676715,0.517015,2.13745110987699
"445",0.552,2019-03-27 03:00:00,0.1597,0.674336,0.514636,2.1149131596712
"446",0.555,2019-03-27 03:15:00,0.1597,0.676715,0.517015,2.13745110987699
"447",0.551,2019-03-27 03:30:00,0.1597,0.673543,0.513843,2.10743048988258
"448",0.549,2019-03-27 03:45:00,0.1597,0.671957,0.512257,2.0925100793717
"449",0.551,2019-03-27 04:00:00,0.1597,0.673543,0.513843,2.10743048988258
"450",0.551,2019-03-27 04:15:00,0.1597,0.673543,0.513843,2.10743048988258
"451",0.553,2019-03-27 04:30:00,0.1597,0.675129,0.515429,2.12241081500992
"452",0.553,2019-03-27 04:45:00,0.1597,0.675129,0.515429,2.12241081500992
"453",0.556,2019-03-27 05:00:00,0.1597,0.677508,0.517808,2.14499376315644
"454",0.559,2019-03-27 05:15:00,0.1597,0.679887,0.520187,2.16771182872978
"455",0.559,2019-03-27 05:30:00,0.1597,0.679887,0.520187,2.16771182872978
"456",0.564,2019-03-27 05:45:00,0.1597,0.683852,0.524152,2.20587603434689
"457",0.568,2019-03-27 06:00:00,0.1597,0.687024,0.527324,2.23667857648439
"458",0.567,2019-03-27 06:15:00,0.1597,0.686231,0.526531,2.22895531561779
"459",0.57,2019-03-27 06:30:00,0.1597,0.68861,0.52891,2.25217038955624
"460",0.57,2019-03-27 06:45:00,0.1597,0.68861,0.52891,2.25217038955624
"461",0.572,2019-03-27 07:00:00,0.1597,0.690196,0.530496,2.26772263617797
"462",0.575,2019-03-27 07:15:00,0.1597,0.692575,0.532875,2.29116443715106
"463",0.575,2019-03-27 07:30:00,0.1597,0.692575,0.532875,2.29116443715106
"464",0.576,2019-03-27 07:45:00,0.1597,0.693368,0.533668,2.29900864603183
"465",0.58,2019-03-27 08:00:00,0.1597,0.69654,0.53684,2.3305370368391
"466",0.581,2019-03-27 08:15:00,0.1597,0.697333,0.537633,2.3384570568775
"467",0.583,2019-03-27 08:30:00,0.1597,0.698919,0.539219,2.35434265058266
"468",0.586,2019-03-27 08:45:00,0.1597,0.701298,0.541598,2.3782850252902
"469",0.587,2019-03-27 09:00:00,0.1597,0.702091,0.542391,2.38629623927226
"470",0.592,2019-03-27 09:15:00,0.1597,0.706056,0.546356,2.42658077612899
"471",0.594,2019-03-27 09:30:00,0.1597,0.707642,0.547942,2.44280133239891
"472",0.596,2019-03-27 09:45:00,0.1597,0.709228,0.549528,2.45908296309417
"473",0.598,2019-03-27 10:00:00,0.1597,0.710814,0.551114,2.47542572091188
"474",0.6,2019-03-27 10:15:00,0.1597,0.7124,0.5527,2.49182965844255
"475",0.61,2019-03-27 10:30:00,0.1597,0.72033,0.56063,2.57476887506132
"476",0.629,2019-03-27 10:45:00,0.1597,0.735397,0.575697,2.73659404398234
"477",0.62,2019-03-27 11:00:00,0.1597,0.72826,0.56856,2.65924541268678
"478",0.619,2019-03-27 11:15:00,0.1597,0.727467,0.567767,2.65072839495821
"479",0.543,2019-03-27 11:30:00,0.1597,0.667199,0.507499,2.0481077825085
"480",0.55,2019-03-27 11:45:00,0.1597,0.67275,0.51305,2.09996279874995
"481",0.583,2019-03-27 12:00:00,0.1597,0.698919,0.539219,2.35434265058266
"482",0.557,2019-03-27 12:15:00,0.1597,0.678301,0.518601,2.15255142948823
"483",0.538,2019-03-27 12:30:00,0.1597,0.663234,0.503534,2.01151632060667
"484",0.532,2019-03-27 12:45:00,0.1597,0.658476,0.498776,1.96809780412041
"485",0.532,2019-03-27 13:00:00,0.1597,0.658476,0.498776,1.96809780412041
"486",0.535,2019-03-27 13:15:00,0.1597,0.660855,0.501155,1.98974015944438
"487",0.541,2019-03-27 13:30:00,0.1597,0.665613,0.505913,2.03342647683098
"488",0.548,2019-03-27 13:45:00,0.1597,0.671164,0.511464,2.08507232483874
"489",0.554,2019-03-27 14:00:00,0.1597,0.675922,0.516222,2.12992346278543
"490",0.56,2019-03-27 14:15:00,0.1597,0.68068,0.52098,2.17531457533167
"491",0.563,2019-03-27 14:30:00,0.1597,0.683059,0.523359,2.19821308506091
"492",0.569,2019-03-27 14:45:00,0.1597,0.687817,0.528117,2.24441693220717
"493",0.575,2019-03-27 15:00:00,0.1597,0.692575,0.532875,2.29116443715106
"494",0.582,2019-03-27 15:15:00,0.1597,0.698126,0.538426,2.34639225923242
"495",0.582,2019-03-27 15:30:00,0.1597,0.698126,0.538426,2.34639225923242
"496",0.59,2019-03-27 15:45:00,0.1597,0.70447,0.54477,2.41042124148018
"497",0.592,2019-03-27 16:00:00,0.1597,0.706056,0.546356,2.42658077612899
"498",0.589,2019-03-27 16:15:00,0.1597,0.703677,0.543977,2.40236434073296
"499",0.587,2019-03-27 16:30:00,0.1597,0.702091,0.542391,2.38629623927226
"500",0.589,2019-03-27 16:45:00,0.1597,0.703677,0.543977,2.40236434073296
"501",0.588,2019-03-27 17:00:00,0.1597,0.702884,0.543184,2.39432267554061
"502",0.587,2019-03-27 17:15:00,0.1597,0.702091,0.542391,2.38629623927226
"503",0.584,2019-03-27 17:30:00,0.1597,0.699712,0.540012,2.36230823760016
"504",0.586,2019-03-27 17:45:00,0.1597,0.701298,0.541598,2.3782850252902
"505",0.584,2019-03-27 18:00:00,0.1597,0.699712,0.540012,2.36230823760016
"506",0.581,2019-03-27 18:15:00,0.1597,0.697333,0.537633,2.3384570568775
"507",0.58,2019-03-27 18:30:00,0.1597,0.69654,0.53684,2.3305370368391
"508",0.575,2019-03-27 18:45:00,0.1597,0.692575,0.532875,2.29116443715106
"509",0.572,2019-03-27 19:00:00,0.1597,0.690196,0.530496,2.26772263617797
"510",0.572,2019-03-27 19:15:00,0.1597,0.690196,0.530496,2.26772263617797
"511",0.566,2019-03-27 19:30:00,0.1597,0.685438,0.525738,2.22124714283014
"512",0.567,2019-03-27 19:45:00,0.1597,0.686231,0.526531,2.22895531561779
"513",0.562,2019-03-27 20:00:00,0.1597,0.682266,0.522566,2.19056519667309
"514",0.562,2019-03-27 20:15:00,0.1597,0.682266,0.522566,2.19056519667309
"515",0.558,2019-03-27 20:30:00,0.1597,0.679094,0.519394,2.16012411572944
"516",0.557,2019-03-27 20:45:00,0.1597,0.678301,0.518601,2.15255142948823
"517",0.552,2019-03-27 21:00:00,0.1597,0.674336,0.514636,2.1149131596712
"518",0.554,2019-03-27 21:15:00,0.1597,0.675922,0.516222,2.12992346278543
"519",0.553,2019-03-27 21:30:00,0.1597,0.675129,0.515429,2.12241081500992
"520",0.55,2019-03-27 21:45:00,0.1597,0.67275,0.51305,2.09996279874995
"521",0.548,2019-03-27 22:00:00,0.1597,0.671164,0.511464,2.08507232483874
"522",0.547,2019-03-27 22:15:00,0.1597,0.670371,0.510671,2.07764952823447
"523",0.547,2019-03-27 22:30:00,0.1597,0.670371,0.510671,2.07764952823447
"524",0.548,2019-03-27 22:45:00,0.1597,0.671164,0.511464,2.08507232483874
"525",0.543,2019-03-27 23:00:00,0.1597,0.667199,0.507499,2.0481077825085
"526",0.545,2019-03-27 23:15:00,0.1597,0.668785,0.509085,2.06284878110796
"527",0.544,2019-03-27 23:30:00,0.1597,0.667992,0.508292,2.05547081671482
"528",0.544,2019-03-27 23:45:00,0.1597,0.667992,0.508292,2.05547081671482
"529",0.544,2019-03-28 00:00:00,0.1597,0.667992,0.508292,2.05547081671482
"530",0.543,2019-03-28 00:15:00,0.1597,0.667199,0.507499,2.0481077825085
"531",0.545,2019-03-28 00:30:00,0.1597,0.668785,0.509085,2.06284878110796
"532",0.542,2019-03-28 00:45:00,0.1597,0.666406,0.506706,2.04075967153458
"533",0.541,2019-03-28 01:00:00,0.1597,0.665613,0.505913,2.03342647683098
"534",0.543,2019-03-28 01:15:00,0.1597,0.667199,0.507499,2.0481077825085
"535",0.544,2019-03-28 01:30:00,0.1597,0.667992,0.508292,2.05547081671482
"536",0.542,2019-03-28 01:45:00,0.1597,0.666406,0.506706,2.04075967153458
"537",0.543,2019-03-28 02:00:00,0.1597,0.667199,0.507499,2.0481077825085
"538",0.545,2019-03-28 02:15:00,0.1597,0.668785,0.509085,2.06284878110796
"539",0.546,2019-03-28 02:30:00,0.1597,0.669578,0.509878,2.07024168263477
"540",0.546,2019-03-28 02:45:00,0.1597,0.669578,0.509878,2.07024168263477
"541",0.544,2019-03-28 03:00:00,0.1597,0.667992,0.508292,2.05547081671482
"542",0.543,2019-03-28 03:15:00,0.1597,0.667199,0.507499,2.0481077825085
"543",0.543,2019-03-28 03:30:00,0.1597,0.667199,0.507499,2.0481077825085
"544",0.543,2019-03-28 03:45:00,0.1597,0.667199,0.507499,2.0481077825085
"545",0.543,2019-03-28 04:00:00,0.1597,0.667199,0.507499,2.0481077825085
"546",0.545,2019-03-28 04:15:00,0.1597,0.668785,0.509085,2.06284878110796
"547",0.542,2019-03-28 04:30:00,0.1597,0.666406,0.506706,2.04075967153458
"548",0.541,2019-03-28 04:45:00,0.1597,0.665613,0.505913,2.03342647683098
"549",0.544,2019-03-28 05:00:00,0.1597,0.667992,0.508292,2.05547081671482
"550",0.539,2019-03-28 05:15:00,0.1597,0.664027,0.504327,2.01880480834825
"551",0.542,2019-03-28 05:30:00,0.1597,0.666406,0.506706,2.04075967153458
"552",0.542,2019-03-28 05:45:00,0.1597,0.666406,0.506706,2.04075967153458
"553",0.539,2019-03-28 06:00:00,0.1597,0.664027,0.504327,2.01880480834825
"554",0.538,2019-03-28 06:15:00,0.1597,0.663234,0.503534,2.01151632060667
"555",0.537,2019-03-28 06:30:00,0.1597,0.662441,0.502741,2.00424272121046
"556",0.537,2019-03-28 06:45:00,0.1597,0.662441,0.502741,2.00424272121046
"557",0.533,2019-03-28 07:00:00,0.1597,0.659269,0.499569,1.97529706695276
"558",0.528,2019-03-28 07:15:00,0.1597,0.655304,0.495604,1.93944914453435
"559",0.524,2019-03-28 07:30:00,0.1597,0.652132,0.492432,1.91103757261202
"560",0.518,2019-03-28 07:45:00,0.1597,0.647374,0.487674,1.86886376080036
"561",0.513,2019-03-28 08:00:00,0.1597,0.643409,0.483709,1.83412452070393
"562",0.506,2019-03-28 08:15:00,0.1597,0.637858,0.478158,1.78610724219537
"563",0.501,2019-03-28 08:30:00,0.1597,0.633893,0.474193,1.75224914174441
"564",0.504,2019-03-28 08:45:00,0.1597,0.636272,0.476572,1.772520071749
"565",0.504,2019-03-28 09:00:00,0.1597,0.636272,0.476572,1.772520071749
"566",0.502,2019-03-28 09:15:00,0.1597,0.634686,0.474986,1.75899148469521
"567",0.503,2019-03-28 09:30:00,0.1597,0.635479,0.475779,1.76574845893513
"568",0.504,2019-03-28 09:45:00,0.1597,0.636272,0.476572,1.772520071749
"569",0.504,2019-03-28 10:00:00,0.1597,0.636272,0.476572,1.772520071749
"570",0.506,2019-03-28 10:15:00,0.1597,0.637858,0.478158,1.78610724219537
"571",0.508,2019-03-28 10:30:00,0.1597,0.639444,0.479744,1.79975305414317
"572",0.505,2019-03-28 10:45:00,0.1597,0.637065,0.477365,1.77930633041313
"573",0.507,2019-03-28 11:00:00,0.1597,0.638651,0.478951,1.79292281435508
"574",0.509,2019-03-28 11:15:00,0.1597,0.640237,0.480537,1.80659796880216
"575",0.511,2019-03-28 11:30:00,0.1597,0.641823,0.482123,1.82033185166092
"576",0.514,2019-03-28 11:45:00,0.1597,0.644202,0.484502,1.84104291806202
"577",0.522,2019-03-28 12:00:00,0.1597,0.650546,0.490846,1.89692055278533
"578",0.528,2019-03-28 12:15:00,0.1597,0.655304,0.495604,1.93944914453435
"579",0.534,2019-03-28 12:30:00,0.1597,0.660062,0.500362,1.9825111830502
"580",0.541,2019-03-28 12:45:00,0.1597,0.665613,0.505913,2.03342647683098
"581",0.544,2019-03-28 13:00:00,0.1597,0.667992,0.508292,2.05547081671482
"582",0.549,2019-03-28 13:15:00,0.1597,0.671957,0.512257,2.0925100793717
"583",0.55,2019-03-28 13:30:00,0.1597,0.67275,0.51305,2.09996279874995
"584",0.551,2019-03-28 13:45:00,0.1597,0.673543,0.513843,2.10743048988258
"585",0.553,2019-03-28 14:00:00,0.1597,0.675129,0.515429,2.12241081500992
"586",0.552,2019-03-28 14:15:00,0.1597,0.674336,0.514636,2.1149131596712
"587",0.555,2019-03-28 14:30:00,0.1597,0.676715,0.517015,2.13745110987699
"588",0.554,2019-03-28 14:45:00,0.1597,0.675922,0.516222,2.12992346278543
"589",0.558,2019-03-28 15:00:00,0.1597,0.679094,0.519394,2.16012411572944
"590",0.557,2019-03-28 15:15:00,0.1597,0.678301,0.518601,2.15255142948823
"591",0.557,2019-03-28 15:30:00,0.1597,0.678301,0.518601,2.15255142948823
"592",0.556,2019-03-28 15:45:00,0.1597,0.677508,0.517808,2.14499376315644
"593",0.555,2019-03-28 16:00:00,0.1597,0.676715,0.517015,2.13745110987699
"594",0.558,2019-03-28 16:15:00,0.1597,0.679094,0.519394,2.16012411572944
"595",0.556,2019-03-28 16:30:00,0.1597,0.677508,0.517808,2.14499376315644
"596",0.558,2019-03-28 16:45:00,0.1597,0.679094,0.519394,2.16012411572944
"597",0.56,2019-03-28 17:00:00,0.1597,0.68068,0.52098,2.17531457533167
"598",0.562,2019-03-28 17:15:00,0.1597,0.682266,0.522566,2.19056519667309
"599",0.567,2019-03-28 17:30:00,0.1597,0.686231,0.526531,2.22895531561779
"600",0.565,2019-03-28 17:45:00,0.1597,0.684645,0.524945,2.21355405133703
"601",0.567,2019-03-28 18:00:00,0.1597,0.686231,0.526531,2.22895531561779
"602",0.569,2019-03-28 18:15:00,0.1597,0.687817,0.528117,2.24441693220717
"603",0.569,2019-03-28 18:30:00,0.1597,0.687817,0.528117,2.24441693220717
"604",0.576,2019-03-28 18:45:00,0.1597,0.693368,0.533668,2.29900864603183
"605",0.579,2019-03-28 19:00:00,0.1597,0.695747,0.536047,2.32263219243147
"606",0.581,2019-03-28 19:15:00,0.1597,0.697333,0.537633,2.3384570568775
"607",0.587,2019-03-28 19:30:00,0.1597,0.702091,0.542391,2.38629623927226
"608",0.59,2019-03-28 19:45:00,0.1597,0.70447,0.54477,2.41042124148018
"609",0.591,2019-03-28 20:00:00,0.1597,0.705263,0.545563,2.41849338440641
"610",0.594,2019-03-28 20:15:00,0.1597,0.707642,0.547942,2.44280133239891
"611",0.603,2019-03-28 20:30:00,0.1597,0.714779,0.555079,2.51655039148114
"612",0.608,2019-03-28 20:45:00,0.1597,0.718744,0.559044,2.55805825380299
